CampaignID,CampaignName,StartDate,EndDate,Channel,Spend,LeadsGenerated,Conversions,RevenueGenerated,Clicks,Impressions
CAMP09100,Winter Sale,2024-05-02,2024-05-23,Social Media,9327.53,1097,171,24134.68,14781,103467
CAMP09101,Summer Sale,2024-09-19,2024-10-18,Social Media,9048.68,3403,428,77970.31,16843,286331
CAMP09102,Product Launch,2024-09-12,2024-09-30,Social Media,12895.49,1875,337,17202.37,4819,53009
CAMP09103,Summer Sale,2024-02-13,2024-03-12,Social Media,11029.35,680,199,35127.1,12322,98576
CAMP09104,Influencer Boost,2024-03-12,2024-03-22,Event,8347.85,2061,369,35732.02,4452,22260
CAMP09105,Brand Awareness,2024-01-20,2024-02-02,Event,762.55,1210,135,35008.64,5008,100160
CAMP09106,Winter Sale,2024-02-12,2024-02-19,Event,16857.48,3154,561,123569.61,12928,90496
CAMP09107,Influencer Boost,2024-07-09,2024-08-02,Influencer,13423.49,1189,56,16691.61,9300,167400
CAMP09108,Summer Sale,2024-05-12,2024-05-28,Social Media,7878.04,760,28,4168.6,1877,35663
CAMP09109,Summer Sale,2024-12-27,2025-01-24,Email,11290.16,3627,543,81930.78,7073,49511
CAMP09110,Festive Ads,2024-07-12,2024-08-09,Email,635.29,638,157,16813.51,11652,163128
CAMP09111,Product Launch,2024-01-14,2024-01-22,Email,2838.96,4135,472,138301.69,6074,30370
CAMP09112,Brand Awareness,2024-04-15,2024-05-15,Event,14614.07,4926,1128,105505.3,885,14160
CAMP09113,Brand Awareness,2024-08-30,2024-09-06,Influencer,17169.32,2347,596,41093.27,16819,185009
CAMP09114,Winter Sale,2024-12-30,2025-01-11,Email,12352.45,1476,441,66879.83,12595,226710
CAMP09115,Product Launch,2024-11-07,2024-12-05,Social Media,5572.58,3936,39,2402.63,19886,178974
CAMP09116,Product Launch,2024-10-04,2024-10-10,Event,5007.75,4553,1052,152075.03,3515,70300
CAMP09117,Email Blast,2024-07-30,2024-08-11,Email,17536.41,1933,193,39462.54,11379,204822
CAMP09118,Winter Sale,2024-06-04,2024-06-16,Influencer,7595.36,3615,286,51537.67,6867,41202
CAMP09119,Festive Ads,2024-11-28,2024-12-06,Influencer,6896.2,2162,367,21425.87,4996,34972
CAMP09120,Summer Sale,2024-06-10,2024-06-20,Event,9231.97,3942,134,35311.55,4470,80460
CAMP09121,Product Launch,2024-12-21,2025-01-10,Influencer,14829.69,257,44,4282.43,18275,146200
CAMP09122,Summer Sale,2024-12-27,2025-01-07,Event,14708.88,3973,892,57354.14,14064,112512
CAMP09123,Email Blast,2024-08-09,2024-08-29,Influencer,12592.32,78,19,4947.27,2090,12540
CAMP09124,Festive Ads,2024-02-21,2024-03-19,Email,5030.45,118,21,3374.74,19255,365845
CAMP09125,Brand Awareness,2024-06-26,2024-07-25,Influencer,3172.47,399,68,11395.42,18822,282330
CAMP09126,Email Blast,2024-11-09,2024-12-06,Email,11297.4,4735,1116,111969.97,4629,37032
CAMP09127,Winter Sale,2024-01-25,2024-02-08,Influencer,9709.01,4422,837,161071.91,14179,241043
CAMP09128,Brand Awareness,2024-08-15,2024-08-25,Email,18874.02,2569,416,71637.2,17338,294746
CAMP09129,Summer Sale,2024-08-04,2024-08-19,Email,9117.47,3176,14,1056.12,12490,162370
CAMP09130,Email Blast,2024-12-18,2025-01-10,Social Media,8051.09,1922,356,83755.16,9658,154528
CAMP09131,Winter Sale,2024-06-11,2024-06-17,Event,5784.03,1540,44,7397.49,3388,50820
CAMP09132,Winter Sale,2024-07-06,2024-07-17,Influencer,8865.16,4643,1095,262558.35,3479,27832
CAMP09133,Summer Sale,2024-10-16,2024-11-13,Influencer,3330.37,848,101,27713.55,17527,297959
CAMP09134,Summer Sale,2024-06-16,2024-07-05,Event,12990.75,3510,377,45515.76,3010,57190
CAMP09135,Summer Sale,2024-04-10,2024-05-07,Event,8680.66,2988,528,49370.42,16888,253320
CAMP09136,Summer Sale,2024-07-14,2024-07-22,Event,620.66,4565,561,45518.15,16716,234024
CAMP09137,Influencer Boost,2024-03-23,2024-04-03,Social Media,17188.2,656,162,40818.54,7422,148440
CAMP09138,Email Blast,2024-03-14,2024-03-31,Influencer,13805.66,4054,599,157023.3,16005,80025
CAMP09139,Winter Sale,2024-11-20,2024-12-06,Email,14976.51,2643,78,7326.7,18432,129024
CAMP09140,Brand Awareness,2024-10-23,2024-10-28,Social Media,17628.11,1104,166,10379.94,14302,85812
CAMP09141,Brand Awareness,2024-12-29,2025-01-10,Event,16650.78,1853,61,3407.44,8722,122108
CAMP09142,Influencer Boost,2024-05-16,2024-06-10,Email,14758.38,3017,62,8962.45,11202,56010
CAMP09143,Brand Awareness,2024-04-29,2024-05-25,Email,9853.37,3614,913,100076.8,13099,248881
CAMP09144,Summer Sale,2024-06-01,2024-06-21,Email,16200.01,1967,447,125912.7,16821,252315
CAMP09145,Brand Awareness,2024-03-10,2024-03-25,Email,17495.06,308,87,10504.36,12589,176246
CAMP09146,Brand Awareness,2024-04-16,2024-04-23,Event,13879.29,3079,826,157218.6,14661,102627
CAMP09147,Product Launch,2024-01-10,2024-01-25,Social Media,4781.08,2956,853,55796.65,4213,80047
CAMP09148,Summer Sale,2024-03-05,2024-03-19,Event,3917.41,4726,359,73760.39,13331,239958
CAMP09149,Email Blast,2024-04-14,2024-04-24,Influencer,2474.16,1442,329,25197.34,15387,184644
CAMP09150,Winter Sale,2024-07-31,2024-08-23,Influencer,4636.85,1969,495,137041.54,19605,98025
CAMP09151,Winter Sale,2024-01-21,2024-02-05,Influencer,15623.51,4507,1093,282363.6,3287,16435
CAMP09152,Summer Sale,2024-10-13,2024-10-29,Event,10764.99,3930,610,161147.76,7509,82599
CAMP09153,Festive Ads,2024-03-29,2024-04-04,Event,13681.15,1041,17,2371.7,10851,119361
CAMP09154,Festive Ads,2024-07-14,2024-08-12,Event,5664.41,3892,528,33242.53,4850,33950
CAMP09155,Summer Sale,2024-02-03,2024-03-03,Social Media,18380.27,3063,704,138469.27,18317,256438
CAMP09156,Product Launch,2024-11-29,2024-12-16,Social Media,7861.31,2346,236,48075.63,13760,275200
CAMP09157,Email Blast,2024-01-06,2024-01-30,Social Media,16117.42,2279,351,99359.85,17483,139864
CAMP09158,Product Launch,2024-10-06,2024-10-23,Influencer,4868.54,1007,57,10330.7,13278,146058
CAMP09159,Product Launch,2024-11-19,2024-12-15,Event,8250.84,4915,502,79857.23,10200,173400
CAMP09160,Winter Sale,2024-08-31,2024-09-27,Social Media,19541.07,2420,265,28242.77,7190,43140
CAMP09161,Festive Ads,2024-06-28,2024-07-19,Social Media,9874.28,1725,89,10802.34,9824,147360
CAMP09162,Influencer Boost,2024-03-16,2024-03-21,Email,7591.71,4644,921,95977.82,5656,62216
CAMP09163,Winter Sale,2024-12-23,2025-01-01,Social Media,3807.11,1902,145,20218.62,1598,17578
CAMP09164,Brand Awareness,2024-10-21,2024-10-28,Social Media,8576.26,2576,736,66384.36,14332,272308
CAMP09165,Product Launch,2024-03-31,2024-04-26,Influencer,14573.96,1074,15,4408.18,15462,201006
CAMP09166,Email Blast,2024-03-06,2024-03-28,Influencer,15388.95,895,93,8677.56,9713,135982
CAMP09167,Brand Awareness,2024-02-01,2024-02-29,Event,9756.62,1856,79,22480.51,9244,73952
CAMP09168,Product Launch,2024-01-24,2024-02-20,Social Media,4988.22,1814,56,16186.79,19348,154784
CAMP09169,Email Blast,2024-12-24,2025-01-13,Email,11159.24,1335,36,8195.84,11866,71196
CAMP09170,Festive Ads,2024-06-04,2024-06-09,Social Media,12107.96,4780,629,98103.02,15422,185064
CAMP09171,Product Launch,2024-03-30,2024-04-12,Email,4134.32,3348,30,3419.24,18667,354673
CAMP09172,Email Blast,2024-10-30,2024-11-25,Influencer,2370.17,2799,704,48532.52,1256,25120
CAMP09173,Festive Ads,2024-05-08,2024-05-17,Influencer,15022.69,3569,143,29282.02,12007,156091
CAMP09174,Brand Awareness,2024-10-18,2024-10-25,Social Media,6282.9,3726,344,82215.14,17152,102912
CAMP09175,Summer Sale,2024-03-23,2024-04-06,Email,1460.05,4179,45,8024.96,14450,144500
CAMP09176,Email Blast,2024-09-23,2024-09-29,Event,7987.4,1977,168,17142.46,11215,201870
CAMP09177,Festive Ads,2024-12-22,2025-01-18,Social Media,10028.42,2961,316,68305.41,3904,46848
CAMP09178,Brand Awareness,2024-02-09,2024-03-05,Email,15761.1,4954,419,112370.48,18262,237406
CAMP09179,Product Launch,2024-06-01,2024-06-19,Influencer,5179.83,1016,200,34821.14,9521,142815
CAMP09180,Product Launch,2024-01-12,2024-01-23,Influencer,16025.13,3345,280,55241.72,13818,69090
CAMP09181,Product Launch,2024-01-14,2024-01-30,Social Media,617.05,2492,244,41949.59,1956,35208
CAMP09182,Influencer Boost,2024-05-26,2024-06-09,Social Media,2457.14,2908,378,57425.42,6117,122340
CAMP09183,Product Launch,2024-03-04,2024-04-01,Email,8496.25,4844,859,78465.83,9565,162605
CAMP09184,Festive Ads,2024-09-18,2024-10-17,Social Media,6888.76,1650,200,41220.83,3789,64413
CAMP09185,Email Blast,2024-02-03,2024-03-04,Event,10862.07,3924,1150,149753.43,287,5453
CAMP09186,Summer Sale,2024-04-25,2024-05-11,Influencer,591.44,862,53,4781.42,8284,99408
CAMP09187,Summer Sale,2024-05-01,2024-05-08,Influencer,18403.78,361,40,8480.76,15155,242480
CAMP09188,Influencer Boost,2024-06-16,2024-06-24,Email,1835.98,4728,341,19242.13,7747,77470
CAMP09189,Winter Sale,2024-10-16,2024-10-27,Influencer,13622.06,4987,688,105733.9,8692,43460
CAMP09190,Influencer Boost,2024-10-22,2024-11-12,Influencer,15018.89,1549,55,6258.33,12032,132352
CAMP09191,Product Launch,2024-07-12,2024-07-22,Influencer,5224.45,1612,454,55474.69,7763,108682
CAMP09192,Winter Sale,2024-12-22,2025-01-04,Event,3922.17,2233,73,15879.56,14206,156266
CAMP09193,Winter Sale,2024-01-01,2024-01-10,Social Media,628.88,4735,1235,186500.96,8467,50802
CAMP09194,Email Blast,2024-10-04,2024-10-29,Event,14046.68,700,70,13714.71,6934,104010
CAMP09195,Winter Sale,2024-12-14,2024-12-28,Social Media,11598.1,1487,175,31521.21,16498,131984
CAMP09196,Email Blast,2024-01-23,2024-02-16,Influencer,3492.23,4821,835,232365.52,5653,28265
CAMP09197,Summer Sale,2024-04-22,2024-05-14,Social Media,6687.75,979,139,37212.4,15902,174922
CAMP09198,Product Launch,2024-10-26,2024-11-08,Email,12491.57,3125,641,104158.11,10322,123864
CAMP09199,Product Launch,2024-05-24,2024-06-19,Social Media,5965.23,2540,546,116932.89,15883,317660
CAMP09200,Summer Sale,2024-10-30,2024-11-21,Email,12409.39,4216,72,18933.69,18738,93690
CAMP09201,Email Blast,2024-05-19,2024-06-09,Email,14422.09,4655,639,152949.66,4452,44520
CAMP09202,Email Blast,2024-02-03,2024-02-21,Social Media,1052.65,2015,169,25697.91,6334,82342
CAMP09203,Email Blast,2024-10-05,2024-11-03,Event,12203.96,557,147,8241.65,301,2709
CAMP09204,Brand Awareness,2024-01-02,2024-01-16,Event,6547.05,120,26,3568.18,18907,132349
CAMP09205,Influencer Boost,2024-01-21,2024-01-30,Email,1339.66,2386,553,37734.17,6874,61866
CAMP09206,Winter Sale,2024-08-26,2024-09-10,Event,4196.7,4209,811,49837.25,5416,59576
CAMP09207,Brand Awareness,2024-01-31,2024-02-25,Influencer,17010.57,2897,82,9773.64,470,2350
CAMP09208,Brand Awareness,2024-11-04,2024-12-03,Event,11260.97,1304,178,34228.2,6556,124564
CAMP09209,Email Blast,2024-05-30,2024-06-11,Influencer,18731.8,384,39,9812.76,4693,23465
CAMP09210,Summer Sale,2024-03-04,2024-03-14,Influencer,13319.92,2984,47,5690.84,8576,145792
CAMP09211,Email Blast,2024-05-09,2024-06-02,Email,4999.72,2351,65,5863.05,18073,162657
CAMP09212,Product Launch,2024-12-01,2024-12-14,Influencer,1340.68,3906,371,36557.27,4540,63560
CAMP09213,Email Blast,2024-05-23,2024-06-22,Influencer,5405.62,1820,433,50915.72,2015,18135
CAMP09214,Summer Sale,2024-05-29,2024-06-09,Event,7547.62,1626,248,17939.92,10748,171968
CAMP09215,Email Blast,2024-03-19,2024-03-28,Event,18160.86,1079,103,17297.56,18009,324162
CAMP09216,Email Blast,2024-05-20,2024-06-17,Social Media,3576.63,3976,381,86836.78,12445,174230
CAMP09217,Festive Ads,2024-01-20,2024-02-04,Influencer,15307.79,941,129,31055.29,15899,190788
CAMP09218,Influencer Boost,2024-08-18,2024-09-11,Event,13892.96,3156,804,180101.92,13609,258571
CAMP09219,Influencer Boost,2024-07-17,2024-08-04,Social Media,19434.72,1612,207,15866.07,11046,66276
CAMP09220,Product Launch,2024-09-14,2024-09-28,Influencer,19619.52,2798,491,60123.46,7515,90180
CAMP09221,Festive Ads,2024-07-22,2024-08-07,Event,16646.07,665,145,22182.65,3663,21978
CAMP09222,Festive Ads,2024-06-17,2024-07-03,Email,3303.74,4365,719,56968.12,15710,298490
CAMP09223,Festive Ads,2024-07-21,2024-07-31,Social Media,9035.91,4096,1028,96093.0,2563,33319
CAMP09224,Product Launch,2024-07-02,2024-07-29,Social Media,14394.48,4988,617,113988.08,12216,244320
CAMP09225,Winter Sale,2024-06-16,2024-07-01,Email,19915.17,3135,486,119115.81,11066,221320
CAMP09226,Influencer Boost,2024-04-28,2024-05-28,Social Media,6787.17,3086,520,134661.36,12511,100088
CAMP09227,Summer Sale,2024-03-25,2024-04-01,Email,13491.6,83,12,2485.33,2823,22584
CAMP09228,Brand Awareness,2024-11-07,2024-12-01,Influencer,9412.6,643,29,7749.71,15886,317720
CAMP09229,Email Blast,2024-12-17,2024-12-25,Email,15840.77,888,73,14845.15,6714,60426
CAMP09230,Summer Sale,2024-12-21,2025-01-14,Event,8320.63,2693,768,53643.84,3201,51216
CAMP09231,Festive Ads,2024-03-18,2024-04-12,Email,1747.46,993,158,28572.16,2634,31608
CAMP09232,Winter Sale,2024-11-09,2024-12-03,Event,10754.7,1502,40,7020.13,9300,102300
CAMP09233,Winter Sale,2024-02-13,2024-03-01,Event,5807.24,3494,158,8531.64,18444,331992
CAMP09234,Brand Awareness,2024-06-26,2024-07-18,Email,19176.32,2163,390,46863.95,13102,235836
CAMP09235,Brand Awareness,2024-03-23,2024-04-18,Event,12715.1,3868,1043,209970.66,15767,189204
CAMP09236,Brand Awareness,2024-05-22,2024-05-29,Event,5469.03,4122,797,181187.36,16967,118769
CAMP09237,Winter Sale,2024-05-29,2024-06-06,Email,1194.0,3604,597,146412.52,8321,49926
CAMP09238,Influencer Boost,2024-01-07,2024-01-24,Email,16947.78,1163,323,29439.98,11009,132108
CAMP09239,Brand Awareness,2024-06-21,2024-07-05,Email,17482.64,3713,88,15529.87,1616,30704
CAMP09240,Brand Awareness,2024-08-24,2024-09-22,Event,8394.87,4470,1292,94899.15,12505,225090
CAMP09241,Festive Ads,2024-11-02,2024-11-08,Social Media,15071.66,78,9,1891.08,6748,107968
CAMP09242,Product Launch,2024-12-09,2025-01-01,Influencer,15998.01,3822,747,139529.08,2849,34188
CAMP09243,Product Launch,2024-02-28,2024-03-12,Social Media,5359.2,3295,357,69089.2,3271,55607
CAMP09244,Festive Ads,2024-12-27,2025-01-01,Email,14695.64,429,24,1814.36,1902,13314
CAMP09245,Festive Ads,2024-04-26,2024-05-09,Influencer,14450.82,3609,600,152998.89,19759,355662
CAMP09246,Product Launch,2024-06-07,2024-07-01,Influencer,16674.91,2027,78,10377.16,18282,109692
CAMP09247,Summer Sale,2024-05-05,2024-06-01,Influencer,9246.87,2540,722,136638.56,18482,221784
CAMP09248,Winter Sale,2024-04-01,2024-04-06,Social Media,11366.52,2797,550,135542.82,535,4815
CAMP09249,Summer Sale,2024-10-01,2024-10-30,Influencer,17600.36,3702,164,17212.63,3331,63289
CAMP09250,Brand Awareness,2024-05-19,2024-05-26,Social Media,19029.64,146,34,7015.62,7904,63232
CAMP09251,Email Blast,2024-02-03,2024-02-28,Social Media,19116.14,962,190,54057.66,4094,53222
CAMP09252,Influencer Boost,2024-06-19,2024-07-16,Event,19706.56,1976,82,18022.33,17430,104580
CAMP09253,Brand Awareness,2024-11-14,2024-11-20,Event,12830.03,3932,1055,112462.74,3564,49896
CAMP09254,Email Blast,2024-12-20,2025-01-03,Event,13052.53,1999,524,43533.34,16625,182875
CAMP09255,Winter Sale,2024-12-08,2024-12-23,Social Media,11772.88,2361,305,90294.23,14966,254422
CAMP09256,Festive Ads,2024-09-15,2024-10-04,Influencer,18860.57,640,73,4050.99,17300,86500
CAMP09257,Product Launch,2024-05-17,2024-05-26,Social Media,15435.91,197,56,13224.22,7152,128736
CAMP09258,Winter Sale,2024-09-15,2024-09-23,Event,11523.06,1254,11,2039.97,14000,98000
CAMP09259,Summer Sale,2024-03-15,2024-04-14,Email,12495.93,3478,670,192332.15,14992,254864
CAMP09260,Influencer Boost,2024-05-24,2024-06-22,Social Media,3912.47,2449,352,38763.88,12341,61705
CAMP09261,Email Blast,2024-11-08,2024-11-22,Email,8520.24,2496,387,41310.73,14647,190411
CAMP09262,Summer Sale,2024-12-14,2025-01-03,Event,15411.56,4147,265,50044.26,13426,201390
CAMP09263,Festive Ads,2024-08-02,2024-08-30,Event,5711.83,2531,419,55326.71,9246,73968
CAMP09264,Summer Sale,2024-02-14,2024-03-05,Influencer,11103.72,3047,683,135128.99,11934,190944
CAMP09265,Summer Sale,2024-04-01,2024-04-23,Influencer,6522.87,2573,586,109973.73,10913,65478
CAMP09266,Product Launch,2024-04-05,2024-04-15,Email,5046.0,3480,875,85456.22,7614,53298
CAMP09267,Festive Ads,2024-04-06,2024-05-05,Email,5517.28,1530,56,11455.76,17417,278672
CAMP09268,Email Blast,2024-12-01,2024-12-28,Social Media,4579.06,2109,39,7068.84,1994,27916
CAMP09269,Festive Ads,2024-05-03,2024-05-22,Influencer,9019.74,977,270,70272.09,4055,44605
CAMP09270,Brand Awareness,2024-05-17,2024-06-14,Email,8586.32,3868,1151,335392.03,16049,288882
CAMP09271,Email Blast,2024-04-17,2024-04-28,Influencer,12927.88,771,122,28178.6,3664,62288
CAMP09272,Summer Sale,2024-11-08,2024-11-24,Influencer,8074.66,623,13,3795.62,7089,63801
CAMP09273,Winter Sale,2024-08-03,2024-08-09,Event,11598.32,4969,264,58855.46,1307,18298
CAMP09274,Brand Awareness,2024-10-23,2024-11-08,Event,10937.14,4500,1286,339544.82,14684,73420
CAMP09275,Influencer Boost,2024-03-24,2024-04-22,Influencer,1080.81,3357,679,118371.36,12371,98968
CAMP09276,Brand Awareness,2024-12-09,2025-01-01,Social Media,4064.01,4078,22,3801.51,16149,193788
CAMP09277,Festive Ads,2024-05-02,2024-05-15,Influencer,7014.91,2573,495,113679.85,19409,310544
CAMP09278,Summer Sale,2024-08-10,2024-08-23,Influencer,13563.09,2235,436,95547.33,7643,145217
CAMP09279,Brand Awareness,2024-12-14,2024-12-31,Email,19429.75,4059,470,34679.16,4162,83240
CAMP09280,Summer Sale,2024-02-02,2024-02-24,Social Media,1287.77,55,13,3387.08,8847,150399
CAMP09281,Email Blast,2024-02-16,2024-03-08,Social Media,6774.87,4602,52,9947.97,16498,115486
CAMP09282,Winter Sale,2024-10-22,2024-11-20,Event,12521.84,1714,253,39336.85,2926,23408
CAMP09283,Winter Sale,2024-12-11,2024-12-16,Influencer,776.24,1338,163,17985.69,14323,143230
CAMP09284,Winter Sale,2024-10-04,2024-10-26,Event,5557.91,1628,399,22439.68,14851,89106
CAMP09285,Festive Ads,2024-11-10,2024-11-25,Event,7799.5,192,13,2071.3,7697,130849
CAMP09286,Brand Awareness,2024-11-14,2024-11-21,Email,15172.18,3017,466,84048.92,19447,330599
CAMP09287,Brand Awareness,2024-12-25,2025-01-14,Email,19770.19,446,72,18778.75,5749,68988
CAMP09288,Product Launch,2024-04-27,2024-05-18,Influencer,10788.52,1798,150,25383.76,17787,213444
CAMP09289,Summer Sale,2024-02-21,2024-02-27,Email,4908.86,358,45,11181.36,5052,30312
CAMP09290,Winter Sale,2024-05-07,2024-06-01,Social Media,3719.46,1736,314,22986.56,5370,42960
CAMP09291,Product Launch,2024-11-08,2024-11-18,Influencer,16717.47,1974,102,19041.92,9114,182280
CAMP09292,Winter Sale,2024-03-22,2024-04-06,Email,16762.15,3968,714,87147.59,2386,14316
CAMP09293,Influencer Boost,2024-01-07,2024-01-18,Event,535.38,3845,881,49648.27,18969,94845
CAMP09294,Email Blast,2024-02-11,2024-02-16,Email,1081.73,409,69,7725.39,12028,60140
CAMP09295,Product Launch,2024-05-03,2024-05-23,Email,11757.89,3164,467,90303.38,3201,51216
CAMP09296,Influencer Boost,2024-06-30,2024-07-22,Influencer,9214.61,2278,548,108897.8,12099,169386
CAMP09297,Influencer Boost,2024-06-03,2024-06-23,Event,9855.75,2264,33,9426.87,343,5831
CAMP09298,Festive Ads,2024-05-18,2024-05-25,Event,10961.06,1632,189,11162.8,5158,46422
CAMP09299,Product Launch,2024-12-14,2025-01-01,Social Media,13524.09,2130,137,25287.73,14735,103145
CAMP09300,Product Launch,2024-07-01,2024-07-28,Influencer,968.04,3052,703,54270.56,8741,122374
CAMP09301,Winter Sale,2024-06-05,2024-06-16,Influencer,17499.42,1603,366,32896.59,16681,100086
CAMP09302,Festive Ads,2024-10-09,2024-11-03,Social Media,2996.99,1604,361,54060.14,15885,111195
CAMP09303,Festive Ads,2024-08-30,2024-09-16,Social Media,19332.07,3439,975,285720.53,6578,98670
CAMP09304,Summer Sale,2024-04-15,2024-04-28,Event,3495.32,429,124,33961.03,829,14093
CAMP09305,Brand Awareness,2024-02-28,2024-03-29,Social Media,11500.1,3924,886,90703.97,9082,63574
CAMP09306,Influencer Boost,2024-12-11,2024-12-22,Email,15694.88,125,13,3884.59,19203,134421
CAMP09307,Brand Awareness,2024-10-31,2024-11-08,Social Media,8984.64,1944,332,52135.36,16953,305154
CAMP09308,Brand Awareness,2024-05-04,2024-05-17,Email,11971.19,2061,462,101317.61,10082,181476
CAMP09309,Email Blast,2024-05-12,2024-06-10,Email,18211.67,859,103,18672.01,11254,90032
CAMP09310,Influencer Boost,2024-03-08,2024-04-04,Influencer,16722.29,739,180,24589.96,3609,50526
CAMP09311,Product Launch,2024-08-21,2024-09-13,Influencer,6308.28,115,31,5034.91,18894,207834
CAMP09312,Product Launch,2024-08-05,2024-08-19,Email,11291.42,616,13,1196.74,14783,206962
CAMP09313,Brand Awareness,2024-05-10,2024-05-21,Event,13674.93,4104,245,47106.16,1669,30042
CAMP09314,Winter Sale,2024-04-03,2024-04-19,Event,16752.85,4176,1223,225945.89,8445,109785
CAMP09315,Brand Awareness,2024-12-05,2024-12-17,Event,1948.28,4243,449,120508.62,19007,171063
CAMP09316,Product Launch,2024-04-22,2024-04-28,Email,6857.88,3383,870,121321.43,2243,35888
CAMP09317,Influencer Boost,2024-12-15,2024-12-23,Email,11534.63,1270,24,7171.11,8971,179420
CAMP09318,Product Launch,2024-03-29,2024-04-27,Event,6843.54,121,22,2111.2,7386,118176
CAMP09319,Festive Ads,2024-02-15,2024-03-15,Influencer,7961.84,72,8,2019.32,11437,137244
CAMP09320,Brand Awareness,2024-03-16,2024-03-31,Influencer,2002.24,3828,81,16780.4,17964,107784
CAMP09321,Influencer Boost,2024-01-31,2024-02-23,Email,19258.36,4718,16,2993.62,3665,47645
CAMP09322,Summer Sale,2024-02-12,2024-02-24,Email,4826.54,1400,173,12337.08,11871,94968
CAMP09323,Festive Ads,2024-04-20,2024-05-14,Influencer,14482.66,2481,412,56054.6,16339,310441
